Month,Wspd,Wdir,Gust,Atmp,Pres,Dewp,Humi,Wtmp,Wvht,Dpd,Mwd
1,5.86763371655,65,6.84557266931,27.15,1009.85,24.05,83.0,28.07,1.27,9.95,107.0
1,4.8896947638,47,6.08495348383,26.7,1009.3,24.2,86.0,28.04,1.21,12.5,104
1,4.8896947638,47,6.08495348383,27.35,1010.0,23.95,81.5,28.02,1.23,12.5,105.5
1,8.14949127299,59,9.56206976031,27.68,1010.35,23.82,79.25,28.01,1.23,12.5,106.25
1,7.49753197115,53,9.01877034211,28.0,1010.7,23.7,77.0,28.0,1.24,12.5,107
1,7.49753197115,53,9.01877034211,28.0,1010.7,23.7,77.0,28.0,1.24,12.5,107
1,8.04083138935,62,9.34474999303,28.15,1011.15,23.85,77.0,28.08,1.29,12.5,101.0
1,7.49753197115,59,8.91011045847,28.3,1011.6,24.0,77.0,28.16,1.33,12.5,95
1,6.08495348383,56,7.28021220387,28.1,1011.2,24.4,80.0,28.18,1.35,12.5,93.5
1,6.08495348383,56,7.28021220387,28.0,1011.0,24.6,81.5,28.19,1.35,12.5,92.75
1,5.97629360019,56,7.28021220387,27.95,1010.9,24.7,82.25,28.2,1.35,12.5,92.38
1,5.32433429836,65,6.51959301839,27.9,1010.8,24.8,83.0,28.2,1.36,12.5,92
1,5.32433429836,65,6.51959301839,27.9,1010.8,24.8,83.0,28.2,1.36,12.5,92
1,6.41093313475,68,8.47547092391,28.1,1011.6,24.4,80.0,28.16,1.36,11.8,98
1,6.84557266931,68,7.82351162207,28.3,1012.8,24.4,79.0,28.08,1.29,11.8,95
1,8.47547092391,68,10.2140290622,28.1,1011.0,24.4,81.0,28.03,1.35,5.7,77
1,7.93217150571,62,9.88804941123,28.0,1009.9,24.5,81.0,27.98,1.38,5.9,89
1,8.47547092391,62,10.1053691785,28.1,1010.6,24.3,79.5,28.0,1.36,6.0,86.0
1,8.25815115663,71,9.88804941123,28.15,1010.95,24.2,78.75,28.01,1.35,6.05,84.5
1,8.47547092391,68,10.1053691785,28.2,1011.3,24.1,78.0,28.01,1.34,6.1,83
1,7.71485173843,68,9.77938952759,28.4,1012.0,24.6,80.0,28.01,1.47,6.5,86
1,7.38887208751,80,8.47547092391,28.5,1013.0,24.7,80.0,28.04,1.47,6.5,83
1,11.7352674331,56,14.0171249895,26.7,1010.4,24.2,86.0,28.1,1.4,6.5,83
1,5.75897383291,86,6.84557266931,28.3,1010.4,24.6,80.0,28.11,1.5,6.9,89
1,6.51959301839,44,7.71485173843,27.5,1012.5,23.5,79.0,28.03,11.8,17.9,96.0
1,5.97629360019,50,6.95423255295,27.75,1013.4,23.5,77.5,28.01,6.7,12.5,92.5
1,6.84557266931,53,7.93217150571,28.0,1014.3,23.5,76.0,27.99,1.6,7.1,89
1,5.432994182,68,6.41093313475,27.8,1014.0,24.3,81.0,27.97,1.63,7.7,83
1,5.65031394927,77,7.17155232023,27.8,1012.4,24.7,83.0,27.95,1.58,6.9,86
1,7.71485173843,89,9.12743022575,27.7,1011.8,24.5,82.0,27.94,1.52,6.7,92
1,8.25815115663,95,9.88804941123,27.8,1011.7,24.0,80.0,27.93,1.59,7.1,89
1,8.04083138935,92,10.7573284804,28.1,1013.8,23.9,78.0,27.86,1.55,7.1,92
1,7.93217150571,89,9.01877034211,28.2,1013.95,23.9,77.5,27.99,1.58,7.25,93.5
1,4.67237499652,89,5.65031394927,28.3,1014.1,23.9,77.0,28.12,1.61,7.4,95
1,6.08495348383,92,7.38887208751,28.3,1013.1,23.9,77.0,28.19,1.55,7.25,95.0
1,6.08495348383,92,7.38887208751,28.3,1012.1,23.9,77.0,28.26,1.49,7.1,95
1,6.51959301839,95,7.60619185479,28.1,1013.0,23.4,75.0,28.11,1.4,6.3,95
1,7.06289243659,83,8.25815115663,28.0,1014.5,23.9,78.0,28.17,1.49,7.1,95
1,8.14949127299,86,9.67072964395,27.8,1012.7,23.5,77.0,28.18,1.38,8.0,95
1,7.82351162207,80,8.69279069119,27.7,1012.2,23.0,76.0,28.14,1.37,7.1,92
1,7.82351162207,80,8.69279069119,27.7,1012.2,23.0,76.0,28.14,1.37,7.1,92
1,7.82351162207,68,9.23609010939,27.6,1012.0,23.3,77.0,28.09,1.32,7.1,86
1,7.60619185479,71,8.80145057483,26.7,972.5,21.65,75.0,19.66,10.89,10.25,160.0
1,6.62825290203,68,7.71485173843,26.25,952.75,20.82,74.0,15.45,15.68,11.82,197.0
1,29.5,75.0,15.3,25.8,933.0,20.0,73.0,11.24,20.47,13.4,234.0
1,4.67237499652,74,5.54165406564,27.15,972.65,21.75,73.5,19.94,10.85,9.95,163.0
1,5.432994182,92,6.62825290203,27.82,992.47,22.62,73.75,24.29,6.04,8.22,127.5
1,5.432994182,92,6.62825290203,28.5,1012.3,23.5,74.0,28.64,1.24,6.5,92
1,5.97629360019,98,7.49753197115,28.5,1012.2,24.0,76.0,28.52,1.26,6.7,92
1,6.84557266931,83,8.14949127299,28.1,1013.1,23.7,77.0,28.27,1.27,6.9,92
1,6.95423255295,89,8.14949127299,28.1,1013.7,23.5,76.0,28.19,1.3,7.1,95
1,7.38887208751,86,8.58413080755,27.8,1013.6,23.1,75.5,28.12,1.27,7.0,95.0
1,6.95423255295,83,8.25815115663,27.65,1013.55,22.9,75.25,28.09,1.26,6.95,95.0
1,6.41093313475,86,7.49753197115,27.57,1013.52,22.8,75.12,28.07,1.25,6.93,95.0
1,6.08495348383,92,7.17155232023,27.54,1013.51,22.75,75.06,28.06,1.25,6.92,95.0
1,5.65031394927,77,6.62825290203,27.5,1013.5,22.7,75.0,28.06,1.25,6.9,95
1,6.62825290203,83,8.04083138935,28.0,1015.1,22.9,74.0,28.08,1.21,7.4,89
1,6.30227325111,92,7.28021220387,28.1,1015.5,23.1,74.0,28.12,1.24,6.7,92
1,4.78103488016,92,6.08495348383,28.2,1014.7,23.3,75.0,28.41,1.09,6.9,101
1,4.45505522924,83,5.75897383291,28.25,1013.7,23.4,75.0,28.47,1.03,8.7,102.5
1,5.432994182,104,6.30227325111,28.3,1012.7,23.5,75.0,28.53,0.97,10.5,104
1,4.8896947638,104,5.86763371655,28.35,1012.65,23.5,75.0,28.44,1.0,8.8,101.0
1,6.08495348383,92,6.95423255295,28.4,1012.6,23.5,75.0,28.35,1.04,7.1,98
1,6.73691278567,92,7.93217150571,27.9,1013.2,23.5,77.0,28.25,1.09,10.0,95
1,5.86763371655,89,7.06289243659,27.75,1012.9,23.2,76.5,28.2,1.09,8.05,98.0
1,5.32433429836,89,6.19361336747,27.6,1012.6,22.9,76.0,28.15,1.09,6.1,101
1,5.65031394927,83,6.73691278567,27.5,1012.5,22.7,75.0,28.12,1.07,6.9,98
1,5.54165406564,101,7.38887208751,27.75,1013.2,22.9,75.0,28.11,1.11,7.0,99.5
1,6.08495348383,80,7.06289243659,28.0,1013.9,23.1,75.0,28.1,1.16,7.1,101
1,7.82351162207,80,8.91011045847,27.4,1013.4,22.7,75.0,28.1,1.09,6.5,101
1,6.73691278567,77,8.04083138935,28.0,1014.2,23.5,77.0,28.12,1.19,6.5,101
1,5.86763371655,83,6.84557266931,28.0,1014.4,23.1,75.0,28.15,1.17,6.3,104
1,4.02041569468,80,5.10701453108,28.1,1014.1,23.4,75.0,28.42,1.05,6.3,107
1,3.04247674192,83,4.3463953456,28.1,1013.1,23.5,76.0,28.59,1.16,5.9,101
1,4.8896947638,65,6.08495348383,28.2,1012.45,23.35,75.0,28.57,1.09,6.0,99.5
1,4.8896947638,65,6.08495348383,28.3,1011.8,23.2,74.0,28.55,1.03,6.1,98
1,7.28021220387,74,8.58413080755,28.1,1011.2,23.1,74.0,28.47,1.01,5.7,98
1,8.69279069119,62,10.3226889458,28.05,1012.15,23.4,76.0,28.41,1.06,5.05,93.5
1,7.82351162207,62,9.01877034211,28.0,1013.1,23.7,78.0,28.34,1.12,4.4,89
1,7.82351162207,62,9.01877034211,28.0,1013.1,23.7,78.0,28.34,1.12,4.4,89
1,7.71485173843,59,9.12743022575,27.9,1012.5,23.6,77.5,28.29,1.19,5.35,90.5
1,6.41093313475,74,7.82351162207,27.8,1011.9,23.5,77.0,28.24,1.25,6.3,92
1,6.41093313475,74,7.82351162207,27.85,1011.8,23.25,76.0,28.23,1.21,6.0,89.0
1,7.60619185479,59,9.01877034211,27.9,1011.7,23.0,75.0,28.22,1.16,5.7,86
1,6.95423255295,50,8.04083138935,27.9,1012.9,23.2,75.0,28.21,1.25,6.3,92
1,5.432994182,47,6.51959301839,28.05,1013.55,23.3,75.0,28.21,1.27,6.3,95.0
1,6.62825290203,59,8.04083138935,28.2,1014.2,23.4,75.0,28.21,1.28,6.3,98
1,5.54165406564,71,6.51959301839,28.5,1013.0,23.8,76.0,28.53,1.2,6.5,95
1,4.67237499652,77,5.54165406564,28.6,1012.4,23.6,74.0,28.6,1.28,6.1,104
1,6.41093313475,86,7.82351162207,28.5,1011.7,24.1,77.0,28.5,1.31,6.7,101
1,7.17155232023,89,8.69279069119,28.3,1012.4,23.9,77.0,28.45,1.45,6.3,110
1,7.93217150571,104,9.12743022575,27.9,1012.4,23.6,78.0,28.17,1.66,16.7,125
1,7.17155232023,116,8.80145057483,27.9,1012.7,23.8,78.0,28.2,1.52,16.7,125
1,7.38887208751,113,8.47547092391,27.7,1012.3,23.4,77.0,28.1,1.66,16.7,128
1,7.38887208751,113,9.12743022575,27.7,1012.8,23.5,77.0,28.08,1.69,16.7,131
1,8.36681104027,116,9.88804941123,27.7,1012.8,23.5,77.0,28.08,1.69,16.7,131
1,7.93217150571,119,9.56206976031,28.3,1014.2,23.4,75.0,28.07,1.58,6.3,116
1,8.25815115663,119,9.56206976031,28.3,1013.3,23.2,74.0,28.24,1.6,6.6,116.0
1,7.06289243659,128,8.25815115663,28.3,1012.85,23.1,73.5,28.32,1.61,6.75,116.0
1,6.84557266931,128,8.14949127299,28.3,1012.4,23.0,73.0,28.41,1.62,6.9,116
1,7.60619185479,122,9.23609010939,28.4,1011.7,23.4,74.0,28.43,1.54,7.1,110
1,7.71485173843,125,8.80145057483,28.2,1012.0,23.4,75.0,28.39,1.67,13.3,116
1,7.49753197115,131,8.58413080755,28.0,1012.7,22.95,74.0,28.27,1.59,10.0,113.0
1,8.04083138935,125,9.45340987667,27.8,1013.4,22.5,73.0,28.14,1.52,6.7,110
1,6.30227325111,140,7.38887208751,27.8,1012.7,22.3,72.0,28.12,1.68,7.1,113
1,6.30227325111,140,7.38887208751,27.6,1012.3,22.3,72.5,28.11,1.6,6.8,116.0
1,6.62825290203,143,7.71485173843,27.5,1012.1,22.3,72.75,28.11,1.56,6.65,117.5
1,6.30227325111,140,7.71485173843,27.4,1011.9,22.3,73.0,28.1,1.52,6.5,119
1,6.95423255295,146,8.04083138935,27.7,1012.7,22.2,72.0,28.05,1.51,6.9,116
1,6.95423255295,146,8.04083138935,27.7,1012.7,22.2,72.0,28.05,1.51,6.9,116
1,5.21567441472,146,6.84557266931,27.8,1013.1,22.9,74.0,28.01,1.37,7.1,110
1,3.2597965092,95,4.78103488016,25.0,1013.9,23.0,88.0,28.06,1.49,7.1,113
1,6.95423255295,176,8.58413080755,27.4,1013.0,22.8,76.0,28.14,1.43,6.9,116
1,6.51959301839,167,7.71485173843,26.1,1011.8,23.5,86.0,28.19,1.33,6.5,125
1,4.3463953456,113,7.38887208751,26.0,1010.7,23.7,87.0,28.2,1.3,7.1,122
1,4.12907557832,302,5.54165406564,22.7,1012.8,21.6,93.0,27.98,1.36,7.4,122
1,10.1053691785,242,12.4958866186,23.7,1013.4,20.8,84.0,28.08,1.33,7.4,128
1,12.1699069677,230,14.777744175,23.6,1012.6,20.9,85.0,28.0,1.51,7.1,149
1,4.67237499652,161,5.97629360019,26.8,1013.2,21.3,72.0,27.83,1.58,7.1,125
1,3.2597965092,179,4.3463953456,26.65,1012.6,21.9,75.0,27.88,1.58,7.55,123.5
1,4.8896947638,146,6.41093313475,26.5,1012.0,22.5,78.0,27.92,1.58,8.0,122
1,6.95423255295,173,7.82351162207,26.6,1011.3,22.7,79.0,27.91,1.55,7.4,122
1,6.41093313475,173,7.93217150571,27.0,1011.4,23.3,80.0,28.12,1.68,7.7,116
1,4.45505522924,182,5.432994182,27.1,1012.4,23.3,80.0,28.14,1.49,8.3,119
1,6.95423255295,125,8.36681104027,27.4,1012.9,22.9,77.0,28.19,1.55,7.7,119
1,6.41093313475,143,8.47547092391,27.75,1012.95,22.7,74.5,28.29,1.45,7.55,117.5
1,5.75897383291,146,6.95423255295,28.1,1013.0,22.5,72.0,28.39,1.35,7.4,116
1,6.84557266931,149,8.14949127299,28.1,1012.6,22.2,70.5,28.38,1.39,7.7,117.5
1,6.84557266931,149,8.14949127299,28.1,1012.4,22.05,69.75,28.37,1.4,7.85,118.25
1,6.62825290203,152,7.82351162207,28.1,1012.2,21.9,69.0,28.36,1.42,8.0,119
1,6.19361336747,155,7.82351162207,27.95,1012.8,22.1,70.5,28.32,1.35,8.0,113.0
1,5.54165406564,149,7.49753197115,27.8,1013.4,22.3,72.0,28.29,1.29,8.0,107
1,5.32433429836,137,6.41093313475,27.7,1014.1,23.2,76.0,28.97,1.58,12.0,113
1,4.45505522924,143,5.432994182,27.6,1013.3,23.2,76.5,28.59,1.46,9.85,114.5
1,4.45505522924,158,5.32433429836,27.55,1012.9,23.2,76.75,28.39,1.4,8.78,115.25
1,4.99835464744,137,6.30227325111,27.5,1012.5,23.2,77.0,28.2,1.34,7.7,116
1,5.432994182,134,6.95423255295,27.8,1013.0,23.2,76.0,28.13,1.27,8.3,116
1,6.41093313475,131,7.93217150571,27.9,1013.3,23.7,78.0,28.12,1.19,7.7,110
1,6.41093313475,131,7.93217150571,27.9,1013.3,23.7,78.0,28.12,1.19,7.7,110
1,6.62825290203,137,8.04083138935,28.0,1014.5,23.8,78.0,28.11,1.24,8.3,110
1,5.97629360019,137,7.17155232023,28.1,1013.2,23.2,75.0,28.47,1.51,7.7,113
1,5.65031394927,143,6.62825290203,28.3,1012.3,23.3,74.0,28.56,1.43,7.7,116
1,4.99835464744,140,6.19361336747,28.4,1011.8,23.3,74.0,28.6,1.31,8.0,107
1,5.21567441472,137,6.73691278567,28.4,1012.05,23.3,74.0,28.62,1.23,8.15,102.5
1,5.32433429836,122,6.19361336747,28.4,1012.3,23.3,74.0,28.64,1.15,8.3,98
1,5.54165406564,125,6.73691278567,28.3,1013.1,24.1,79.0,28.55,1.3,8.0,101
1,5.32433429836,119,6.30227325111,27.8,1013.9,24.4,81.0,28.44,1.3,8.3,92
2,4.99835464744,125,6.08495348383,27.75,1013.0,24.25,80.5,28.39,3.89,8.3,59.5
2,6.84557266931,119,8.14949127299,27.7,1012.1,24.1,80.0,28.34,6.48,8.3,27.0
2,5.97629360019,122,7.06289243659,27.7,1012.3,24.5,83.0,28.27,1.36,8.3,101
2,6.84557266931,119,8.14949127299,27.7,1012.1,24.1,80.0,28.34,1.36,8.7,101
2,7.82351162207,110,9.23609010939,27.8,1012.3,24.0,80.0,28.33,1.32,8.3,95
2,7.17155232023,125,8.47547092391,27.9,1013.2,24.1,80.0,28.29,1.43,8.3,98
2,7.17155232023,125,8.47547092391,28.2,1014.2,24.4,80.0,28.28,1.41,7.7,95
2,6.84557266931,134,7.93217150571,28.1,1013.55,24.25,80.0,28.25,1.4,7.85,92.0
2,6.62825290203,128,7.93217150571,28.05,1013.22,24.18,80.0,28.23,1.4,7.92,90.5
2,6.62825290203,131,7.93217150571,28.02,1013.06,24.14,80.0,28.22,1.4,7.96,89.75
2,6.73691278567,131,7.93217150571,28.0,1012.9,24.1,80.0,28.21,1.39,8.0,89
2,6.73691278567,131,7.93217150571,28.0,1012.9,24.1,80.0,28.21,1.39,8.0,89
2,6.73691278567,131,7.93217150571,28.0,1012.9,24.1,80.0,28.21,1.39,8.0,89
2,6.84557266931,125,7.93217150571,28.0,1014.0,24.0,79.0,28.24,1.29,8.3,92
2,7.17155232023,125,8.91011045847,27.7,1012.1,24.3,81.0,28.25,1.47,7.4,83
2,6.41093313475,122,8.14949127299,27.4,1010.9,24.1,82.0,28.22,1.49,7.1,92
2,8.04083138935,128,9.34474999303,27.55,1011.15,23.85,80.5,28.24,1.44,7.9,92.0
2,7.60619185479,113,8.69279069119,27.7,1011.4,23.6,79.0,28.27,1.38,8.7,92
2,7.93217150571,110,9.23609010939,27.85,1011.85,23.85,79.0,28.28,1.44,8.35,87.5
2,6.95423255295,119,8.69279069119,28.0,1012.3,24.1,79.0,28.29,1.49,8.0,83
2,8.04083138935,125,9.67072964395,28.1,1012.4,23.5,76.0,28.32,1.46,7.4,89
2,7.06289243659,116,8.36681104027,28.1,1011.5,23.35,75.0,28.32,1.52,7.4,90.5
2,6.08495348383,131,7.06289243659,28.1,1011.05,23.27,74.5,28.32,1.56,7.4,91.25
2,6.41093313475,125,7.82351162207,28.1,1010.83,23.23,74.25,28.32,1.58,7.4,91.62
2,6.84557266931,128,8.04083138935,28.1,1010.6,23.2,74.0,28.32,1.59,7.4,92
2,6.51959301839,131,7.60619185479,27.7,1012.1,23.0,75.0,28.25,1.53,8.0,89
2,18.2,297.0,9.6,27.55,1011.3,22.8,75.0,28.26,1.4,7.55,90.5
2,4.12907557832,137,5.10701453108,27.48,1010.9,22.7,75.0,28.27,1.33,7.32,91.25
2,5.432994182,122,6.41093313475,27.4,1010.5,22.6,75.0,28.27,1.27,7.1,92
2,5.10701453108,125,6.51959301839,27.55,1011.15,22.5,74.0,28.27,1.26,7.25,90.5
2,5.65031394927,134,6.95423255295,27.62,1011.47,22.45,73.5,28.27,1.25,7.33,89.75
2,5.54165406564,134,6.51959301839,27.7,1011.8,22.4,73.0,28.26,1.25,7.4,89
2,5.54165406564,122,6.51959301839,27.8,1012.25,22.55,73.0,28.24,1.31,7.55,89.0
2,4.78103488016,143,6.19361336747,27.9,1012.7,22.7,73.0,28.22,1.36,7.7,89
2,4.45505522924,137,5.432994182,28.0,1011.3,22.6,72.0,28.42,1.28,6.9,77
2,4.78103488016,143,6.30227325111,28.15,1011.0,22.55,71.5,28.38,1.38,7.8,69.5
2,4.99835464744,149,6.08495348383,28.23,1010.85,22.52,71.25,28.35,1.42,8.25,65.75
2,4.99835464744,149,6.08495348383,28.3,1010.7,22.5,71.0,28.33,1.47,8.7,62
2,6.51959301839,146,7.60619185479,27.7,1012.3,22.7,74.0,28.16,1.39,10.0,65
2,6.84557266931,149,8.14949127299,27.6,1011.75,22.5,73.5,28.18,1.37,9.0,59.0
2,5.65031394927,134,6.51959301839,27.5,1011.2,22.3,73.0,28.19,1.35,8.0,53
2,4.99835464744,125,5.97629360019,27.4,1011.05,22.15,73.0,28.21,1.29,8.15,53.0
2,4.99835464744,125,5.97629360019,27.3,1010.9,22.0,73.0,28.24,1.22,8.3,53
2,4.67237499652,131,6.19361336747,27.35,1011.1,22.25,74.0,28.28,1.3,8.9,54.5
2,4.99835464744,137,5.86763371655,27.4,1011.3,22.5,75.0,28.32,1.39,9.5,56
2,5.32433429836,134,6.08495348383,27.7,1011.7,22.7,74.0,28.32,1.28,8.7,59
2,4.67237499652,143,5.86763371655,27.7,1013.5,22.6,73.0,28.25,1.32,10.0,56
2,4.56371511288,140,5.97629360019,27.85,1012.4,22.5,72.0,28.36,1.35,9.55,56.0
2,6.19361336747,152,7.06289243659,28.0,1011.3,22.4,71.0,28.47,1.38,9.1,56
2,6.19361336747,155,7.28021220387,28.0,1012.0,22.4,71.0,28.51,1.33,7.7,62
2,6.51959301839,149,7.71485173843,28.0,1012.0,22.4,71.0,28.51,1.33,7.7,62
2,6.41093313475,140,7.49753197115,27.8,1012.6,22.2,71.0,28.45,1.3,10.0,59
2,6.30227325111,131,7.38887208751,27.8,1012.9,22.9,71.0,28.41,1.32,10.0,68
2,6.30227325111,131,7.38887208751,27.8,1012.9,22.1,71.0,28.41,1.32,10.0,68
2,6.51959301839,122,7.49753197115,27.55,1012.4,22.3,73.0,28.27,1.29,9.55,63.5
2,6.08495348383,134,7.28021220387,27.43,1012.15,22.4,74.0,28.2,1.27,9.32,61.25
2,5.75897383291,155,6.73691278567,27.3,1011.9,22.5,75.0,28.14,1.26,9.1,59
2,5.75897383291,155,6.73691278567,27.3,1011.9,22.5,75.0,28.14,1.26,9.1,59
2,5.75897383291,140,6.84557266931,27.3,1011.8,22.6,76.0,28.34,1.14,9.1,65
2,5.86763371655,143,7.28021220387,27.6,1012.8,22.8,75.0,28.27,1.18,8.7,68
2,6.51959301839,137,7.71485173843,27.9,1013.5,22.4,72.0,28.28,1.23,8.7,74
2,6.41093313475,137,7.93217150571,28.0,1013.95,22.65,72.5,28.37,1.19,9.6,72.5
2,6.08495348383,152,7.06289243659,28.1,1014.4,22.9,73.0,28.46,1.15,10.5,71
2,6.51959301839,158,8.14949127299,28.4,1012.8,23.0,72.0,28.56,1.04,9.1,68
2,6.84557266931,155,7.93217150571,28.4,1012.75,23.05,72.5,28.5,1.06,9.8,75.5
2,8.14949127299,146,9.56206976031,28.4,1012.7,23.1,73.0,28.45,1.08,10.5,83
2,8.14949127299,143,9.34474999303,28.15,1013.6,23.25,74.5,28.37,1.1,8.8,92.0
2,7.38887208751,149,9.01877034211,27.9,1014.5,23.4,76.0,28.29,1.13,7.1,101
2,8.47547092391,146,10.2140290622,27.7,1013.1,23.1,76.0,28.28,1.21,6.3,98
2,8.47547092391,146,10.2140290622,27.5,1012.1,22.8,75.0,28.26,1.23,6.7,92
2,8.36681104027,143,9.99670929487,27.4,1012.1,22.4,74.0,28.25,1.3,6.3,98
2,7.38887208751,140,8.69279069119,27.5,1012.8,22.35,73.0,28.26,1.35,6.1,98.0
2,7.38887208751,140,8.69279069119,27.6,1013.5,22.3,72.0,28.26,1.41,5.9,98
2,6.30227325111,143,8.36681104027,27.7,1014.15,22.35,72.0,28.25,1.3,5.8,98.0
2,6.62825290203,149,7.93217150571,27.8,1014.8,22.4,72.0,28.24,1.19,5.7,98
2,6.62825290203,149,7.93217150571,27.8,1014.8,22.4,72.0,28.24,1.19,5.7,347.0
2,6.95423255295,143,8.14949127299,27.95,1013.9,22.65,72.5,28.37,1.21,5.9,224.0
2,7.38887208751,152,8.80145057483,28.02,1013.45,22.77,72.75,28.44,1.21,6.0,162.5
2,7.38887208751,152,8.80145057483,28.06,1013.23,22.84,72.88,28.47,1.21,6.05,131.75
2,7.17155232023,152,8.80145057483,28.1,1013.0,22.9,73.0,28.5,1.22,6.1,101
2,7.17155232023,152,8.80145057483,28.1,1013.0,22.9,73.0,28.5,1.22,6.1,101
2,8.04083138935,143,9.56206976031,27.95,1014.0,22.05,70.0,28.45,1.29,6.3,104.0
2,7.93217150571,143,9.12743022575,27.8,1015.0,21.2,67.0,28.4,1.35,6.5,107
2,7.60619185479,137,9.23609010939,27.6,1014.55,21.4,68.5,28.38,1.24,6.7,108.5
2,6.62825290203,137,7.71485173843,27.4,1014.1,21.6,70.0,28.35,1.13,6.9,110
2,6.84557266931,143,8.04083138935,27.3,1013.5,21.45,70.0,28.3,1.16,6.8,108.5
2,7.06289243659,146,8.14949127299,27.2,1012.9,21.3,70.0,28.26,1.19,6.7,107
2,7.06289243659,146,8.14949127299,27.2,1012.9,21.3,70.0,28.26,1.19,6.7,107
2,6.08495348383,137,7.28021220387,27.4,1013.65,21.3,69.0,28.29,1.23,6.7,110.0
2,6.08495348383,137,7.28021220387,27.6,1014.4,21.3,68.0,28.31,1.26,6.7,113
2,4.67237499652,131,5.86763371655,27.8,1015.2,21.3,68.0,28.38,1.34,7.1,119
2,4.67237499652,143,6.08495348383,27.9,1014.8,21.4,68.0,28.57,1.36,14.3,125
2,5.21567441472,155,6.51959301839,28.05,1013.6,21.65,68.5,28.54,1.35,14.3,122.0
2,5.75897383291,158,7.28021220387,28.2,1012.4,21.9,69.0,28.51,1.34,14.3,119
2,6.19361336747,152,7.28021220387,27.7,1013.0,21.9,71.0,28.36,1.32,6.5,116
2,6.30227325111,164,7.60619185479,28.0,1012.6,22.1,70.0,28.47,1.3,6.7,116
2,6.19361336747,152,7.28021220387,27.7,1013.0,21.9,71.0,28.36,1.32,6.5,116
2,6.08495348383,146,7.17155232023,27.7,1013.6,22.0,71.5,28.34,1.3,9.9,120.5
2,6.08495348383,146,7.17155232023,27.7,1014.2,22.1,72.0,28.33,1.28,13.3,125
2,8.04083138935,131,12.061247084,27.45,1013.45,22.6,75.0,28.32,1.35,15.0,132.5
2,7.17155232023,128,8.80145057483,27.2,1012.7,23.1,78.0,28.31,1.43,16.7,140
2,6.73691278567,122,8.25815115663,27.4,1013.1,22.3,74.0,28.31,1.38,16.7,131
2,6.30227325111,122,7.49753197115,27.7,1013.9,22.4,73.0,28.28,1.57,16.7,140
2,5.86763371655,134,7.17155232023,27.9,1014.8,22.6,73.0,28.3,1.59,16.7,146
2,6.30227325111,326,7.38887208751,28.1,1014.5,23.0,73.5,28.5,1.56,16.05,146.0
2,5.32433429836,140,6.62825290203,28.2,1014.35,23.2,73.75,28.6,1.55,15.73,146.0
2,5.10701453108,137,6.19361336747,28.3,1014.2,23.4,74.0,28.7,1.54,15.4,146
2,5.54165406564,134,6.73691278567,28.3,1013.9,23.3,74.0,28.6,1.92,15.4,152
2,5.54165406564,134,6.73691278567,28.3,1013.9,23.1,73.0,28.65,1.75,15.4,155
2,5.10701453108,131,6.30227325111,28.15,1014.3,23.15,74.0,28.57,1.93,15.4,155.0
2,5.54165406564,131,6.84557266931,28.0,1014.7,23.2,75.0,28.5,2.11,15.4,155
2,5.54165406564,125,6.62825290203,28.0,1015.35,23.1,74.5,28.46,2.03,15.4,156.5
2,4.8896947638,131,6.08495348383,28.0,1016.0,23.0,74.0,28.43,1.95,15.4,158
2,47.3,237.0,38.5,27.85,1014.6,23.2,75.5,28.41,1.8,14.85,152.0
2,6.08495348383,128,7.28021220387,27.77,1013.9,23.3,76.25,28.39,1.73,14.57,149.0
2,7.06289243659,119,8.36681104027,27.73,1013.55,23.35,76.62,28.38,1.69,14.44,147.5
2,7.49753197115,122,8.80145057483,27.7,1013.2,23.4,77.0,28.38,1.65,14.3,146
2,7.49753197115,122,8.80145057483,27.7,1013.2,23.4,77.0,28.38,1.65,14.3,146
2,7.71485173843,125,9.99670929487,27.85,1014.25,23.4,76.5,28.38,1.65,14.3,141.5
2,7.71485173843,131,9.12743022575,28.0,1015.3,23.4,76.0,28.37,1.64,14.3,137
2,7.60619185479,131,8.69279069119,28.2,1016.1,23.9,78.0,28.38,1.78,14.3,137
2,8.25815115663,134,9.56206976031,28.2,1015.45,23.9,77.5,28.46,2.54,10.9,119.0
2,7.06289243659,140,8.58413080755,28.2,1014.8,23.9,77.0,28.55,3.3,7.5,101
2,7.06289243659,140,8.58413080755,28.2,1014.8,23.9,77.0,28.55,2.25,19.3,339.0
2,7.38887208751,137,8.58413080755,28.3,1013.9,23.5,75.0,28.48,1.57,12.5,131
2,7.60619185479,128,8.80145057483,28.5,1013.9,24.1,77.0,28.49,1.51,13.3,131
2,7.06289243659,131,8.14949127299,28.3,1014.85,24.1,78.0,28.44,1.56,13.3,131.0
2,6.73691278567,122,8.36681104027,28.1,1015.8,24.1,79.0,28.39,1.62,13.3,131
2,6.84557266931,119,7.93217150571,28.0,1014.75,23.95,78.5,28.38,1.5,13.3,129.5
2,7.60619185479,116,9.34474999303,27.9,1013.7,23.8,78.0,28.36,1.39,13.3,128
2,7.28021220387,113,8.80145057483,27.8,1013.5,24.1,80.0,28.37,1.44,12.5,125
2,8.58413080755,116,10.2140290622,27.9,1013.1,23.7,78.0,28.37,1.57,13.3,125
2,8.04083138935,116,9.77938952759,27.8,1014.2,24.2,81.0,28.34,1.74,13.3,119
2,7.93217150571,110,9.34474999303,28.0,1014.5,23.85,78.5,28.34,1.68,9.7,114.5
